annee_universitaire;niveau_geographique;geo_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissement;sexe;sexe_de_l_etudiant;effectif;effectifhdccpge;a_des_effectifs_dut;effectif_dut;a_des_effectifs_ing;effectif_ing;a_des_effectifs_form_ens;effectif_form_ens;diffusable;donnees_diffusables;secret;donnees_soumises_au_secret_stat;niveau_geo;geo_id;reg_id;aca_id;dep_id;uucr_id;rentree;annee;paysage_id;wikidata_id
2021-22;Commune;Paris  7e;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;6957.0;6935.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75107;R11;A01;D075;UU00851;2021;2022;;
2021-22;Commune;Paris  7e;GE;Grands établissements MENESR;PU;Établissements publics;2;Feminin;6650.0;6628.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75107;R11;A01;D075;UU00851;2021;2022;;
2021-22;Commune;Paris  7e;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;2;Feminin;453.0;453.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75107;R11;A01;D075;UU00851;2021;2022;;
2021-22;Commune;Paris  7e;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;95.0;95.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75107;R11;A01;D075;UU00851;2021;2022;;
2021-22;Commune;Paris  8e;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;2;Feminin;512.0;512.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75108;R11;A01;D075;UU00851;2021;2022;;
2021-22;Commune;Paris  8e;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;661.0;661.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75108;R11;A01;D075;UU00851;2021;2022;;
2021-22;Commune;Paris  8e;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;60.0;60.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75108;R11;A01;D075;UU00851;2021;2022;;
2021-22;Commune;Paris  8e;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;526.0;526.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75108;R11;A01;D075;UU00851;2021;2022;;
2021-22;Commune;Paris  8e;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;1;Masculin;115.0;115.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75108;R11;A01;D075;UU00851;2021;2022;;
2021-22;Commune;Paris  8e;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;178.0;178.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75108;R11;A01;D075;UU00851;2021;2022;;
2022-23;Commune;Paris  8e;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;491.0;491.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75108;R11;A01;D075;UU00851;2022;2023;;
2022-23;Commune;Paris  8e;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;323.0;323.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75108;R11;A01;D075;UU00851;2022;2023;;
2022-23;Commune;Paris  8e;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;557.0;557.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75108;R11;A01;D075;UU00851;2022;2023;;
2022-23;Commune;Paris  8e;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;388.0;388.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75108;R11;A01;D075;UU00851;2022;2023;;
2022-23;Commune;Paris  9e;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;82.0;82.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75109;R11;A01;D075;UU00851;2022;2023;;
2022-23;Commune;Paris  9e;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;1;Masculin;;;non;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;COMMUNE;75109;R11;A01;D075;UU00851;2022;2023;;
2021-22;Commune;Paris  9e;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;638.0;638.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75109;R11;A01;D075;UU00851;2021;2022;;
2021-22;Commune;Paris  9e;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;28.0;28.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75109;R11;A01;D075;UU00851;2021;2022;;
2021-22;Commune;Paris 10e;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;641.0;641.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75110;R11;A01;D075;UU00851;2021;2022;;
2021-22;Commune;Paris 10e;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;138.0;138.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75110;R11;A01;D075;UU00851;2021;2022;;
2021-22;Commune;Paris 10e;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;207.0;207.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75110;R11;A01;D075;UU00851;2021;2022;;
2021-22;Commune;Paris 10e;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;;;non;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;COMMUNE;75110;R11;A01;D075;UU00851;2021;2022;;
2021-22;Commune;Paris 10e;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;166.0;166.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75110;R11;A01;D075;UU00851;2021;2022;;
2021-22;Commune;Paris 10e;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;143.0;143.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75110;R11;A01;D075;UU00851;2021;2022;;
2021-22;Commune;Paris 10e;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;1;Masculin;;;non;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;COMMUNE;75110;R11;A01;D075;UU00851;2021;2022;;
2021-22;Commune;Paris 10e;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;2;Feminin;5455.0;5455.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75110;R11;A01;D075;UU00851;2021;2022;;
2022-23;Commune;Paris 10e;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;153.0;153.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75110;R11;A01;D075;UU00851;2022;2023;;
2022-23;Commune;Paris 10e;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;;;non;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;COMMUNE;75110;R11;A01;D075;UU00851;2022;2023;;
2022-23;Commune;Paris 10e;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;800.0;800.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75110;R11;A01;D075;UU00851;2022;2023;;
2022-23;Commune;Paris 10e;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;1173.0;1173.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75110;R11;A01;D075;UU00851;2022;2023;;
2021-22;Département;Paris;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;52604.0;52604.0;non;;oui;3241.0;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2021;2022;nyknf;Q90
2021-22;Département;Paris;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;161495.0;154699.0;oui;1180.0;oui;1959.0;oui;1923.0;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2021;2022;nyknf;Q90
2021-22;Département;Paris;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;2328.0;2328.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2021;2022;nyknf;Q90
2021-22;Département;Paris;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;5812.0;5812.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2021;2022;nyknf;Q90
2021-22;Département;Paris;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;517.0;517.0;non;;oui;517.0;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2021;2022;nyknf;Q90
2021-22;Département;Paris;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;6012.0;6012.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2021;2022;nyknf;Q90
2021-22;Département;Paris;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;2;Feminin;29619.0;29619.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2021;2022;nyknf;Q90
2021-22;Département;Paris;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;1617.0;1617.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2021;2022;nyknf;Q90
2022-23;Département;Paris;UNIV;Universités;PU;Établissements publics;2;Feminin;115945.0;109282.0;oui;1121.0;oui;535.0;oui;1577.0;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2022;2023;nyknf;Q90
2022-23;Département;Paris;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;2158.0;2158.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2022;2023;nyknf;Q90
2022-23;Département;Paris;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;536.0;536.0;non;;oui;536.0;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2022;2023;nyknf;Q90
2022-23;Département;Paris;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;2707.0;2707.0;non;;oui;2707.0;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2022;2023;nyknf;Q90
2022-23;Département;Paris;GE;Grands établissements MENESR;PU;Établissements publics;2;Feminin;22107.0;21799.0;non;;oui;504.0;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2022;2023;nyknf;Q90
2022-23;Département;Paris;EPEU;Etablissements d'enseignement universitaire privés;PR;Établissements privés;2;Feminin;5050.0;5050.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2022;2023;nyknf;Q90
2022-23;Département;Paris;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;3622.0;3622.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2022;2023;nyknf;Q90
2022-23;Département;Paris;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;740.0;740.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2022;2023;nyknf;Q90
2022-23;Département;Paris;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;6688.0;6688.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2022;2023;nyknf;Q90
2021-22;Département;Seine-et-Marne;UNIV;Universités;PU;Établissements publics;1;Masculin;9920.0;9714.0;oui;1976.0;oui;523.0;oui;101.0;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2021;2022;rcyzh;Q12753
2021-22;Département;Seine-et-Marne;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;1679.0;1679.0;non;;oui;410.0;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2021;2022;rcyzh;Q12753
2021-22;Département;Seine-et-Marne;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;2173.0;2173.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2021;2022;rcyzh;Q12753
2021-22;Département;Seine-et-Marne;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;279.0;279.0;non;;oui;279.0;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2021;2022;rcyzh;Q12753
2021-22;Département;Seine-et-Marne;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;306.0;306.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2021;2022;rcyzh;Q12753
2021-22;Département;Seine-et-Marne;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;1;Masculin;272.0;272.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2021;2022;rcyzh;Q12753
2021-22;Département;Seine-et-Marne;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;11.0;11.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2021;2022;rcyzh;Q12753
2022-23;Département;Seine-et-Marne;UNIV;Universités;PU;Établissements publics;1;Masculin;9691.0;9475.0;oui;1883.0;oui;555.0;oui;70.0;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2022;2023;rcyzh;Q12753
2022-23;Département;Seine-et-Marne;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;90.0;90.0;non;;oui;90.0;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2022;2023;rcyzh;Q12753
2022-23;Département;Seine-et-Marne;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;33.0;33.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2022;2023;rcyzh;Q12753
2022-23;Département;Seine-et-Marne;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;1252.0;1252.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2022;2023;rcyzh;Q12753
2022-23;Département;Seine-et-Marne;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;1;Masculin;653.0;653.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2022;2023;rcyzh;Q12753
2022-23;Département;Yvelines;UNIV;Universités;PU;Établissements publics;2;Feminin;11892.0;11701.0;oui;424.0;oui;59.0;oui;855.0;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2022;2023;a2mo4;Q12820
2022-23;Département;Yvelines;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;275.0;275.0;non;;oui;275.0;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2022;2023;a2mo4;Q12820
2022-23;Département;Yvelines;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;159.0;159.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2022;2023;a2mo4;Q12820
2022-23;Département;Yvelines;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;183.0;183.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2022;2023;a2mo4;Q12820
2022-23;Département;Yvelines;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;931.0;931.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2022;2023;a2mo4;Q12820
2022-23;Département;Yvelines;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;130.0;130.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2022;2023;a2mo4;Q12820
2022-23;Département;Yvelines;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;892.0;892.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2022;2023;a2mo4;Q12820
2022-23;Département;Yvelines;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;439.0;439.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2022;2023;a2mo4;Q12820
2022-23;Département;Yvelines;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;768.0;768.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2022;2023;a2mo4;Q12820
2021-22;Département;Yvelines;UNIV;Universités;PR;Établissements privés;1;Masculin;35.0;35.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2021;2022;a2mo4;Q12820
2021-22;Département;Yvelines;UNIV;Universités;PU;Établissements publics;1;Masculin;8125.0;7771.0;oui;816.0;oui;404.0;oui;247.0;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2021;2022;a2mo4;Q12820
2021-22;Département;Yvelines;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;5162.0;5162.0;non;;oui;256.0;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2021;2022;a2mo4;Q12820
2021-22;Département;Yvelines;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;1721.0;1721.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2021;2022;a2mo4;Q12820
2021-22;Département;Yvelines;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;520.0;520.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2021;2022;a2mo4;Q12820
2021-22;Département;Yvelines;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;156.0;156.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2021;2022;a2mo4;Q12820
2021-22;Département;Yvelines;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;183.0;183.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2021;2022;a2mo4;Q12820
2021-22;Département;Yvelines;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;913.0;913.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2021;2022;a2mo4;Q12820
2021-22;Département;Yvelines;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;1;Masculin;483.0;483.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2021;2022;a2mo4;Q12820
2021-22;Département;Yvelines;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;705.0;705.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2021;2022;a2mo4;Q12820
2021-22;Commune;Arpajon;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;54.0;54.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91021;R11;A25;D091;UU00851;2021;2022;;
